stage_id,student_id,entreprise_id,type_stage,filiere_id,semestre_id,date_debut,date_fin,encadrant_nom,grade,status
STG01408,STU01606,ENT0010,PFE,5.0,4,2023-08-17,2023-02-14,Youssef Berrada,14.65,TERMINE
STG01409,STU01608,ENT0015,PFE,5.0,4,2023-08-17,2023-02-14,Youssef Sabri,17.35,TERMINE
STG01410,STU01609,ENT0009,PFE,5.0,4,2023-08-17,2023-02-14,Karim Rami,11.52,TERMINE
STG01411,STU01610,ENT0016,PFE,5.0,4,2023-08-17,2023-02-14,Fatima El Amrani,16.36,TERMINE
STG01412,STU01611,ENT0009,PFE,5.0,4,2023-08-17,2023-02-14,Youssef Rami,11.22,TERMINE
STG01413,STU01612,ENT0002,PFE,5.0,4,2023-08-17,2023-02-14,Youssef Rami,14.13,TERMINE
STG01414,STU01613,ENT0016,PFE,5.0,4,2023-08-17,2023-02-14,Ahmed Benjelloun,17.27,TERMINE
STG01415,STU01614,ENT0013,PFE,5.0,4,2023-08-17,2023-02-14,Aisha Naciri,11.92,TERMINE
STG01416,STU01615,ENT0004,PFE,5.0,4,2023-08-17,2023-02-14,Fatima Rami,14.18,TERMINE
STG01417,STU01616,ENT0004,PFE,5.0,4,2023-08-17,2023-02-14,Ali Naciri,12.64,TERMINE
STG01418,STU01617,ENT0002,PFE,5.0,4,2023-08-17,2023-02-14,Ahmed Sabri,12.94,TERMINE
STG01419,STU01618,ENT0007,PFE,5.0,4,2023-08-17,2023-02-14,Ahmed Alami,17.91,EN_COURS
STG01420,STU01619,ENT0004,PFE,5.0,4,2023-08-17,2023-02-14,Khadija Mansouri,13.35,EN_COURS
STG01421,STU01620,ENT0016,PFE,5.0,4,2023-08-17,2023-02-14,Ali Mansouri,13.32,TERMINE
STG01422,STU01621,ENT0012,PFE,6.0,4,2023-08-17,2023-02-14,Nour Sabri,11.13,TERMINE
STG01423,STU01622,ENT0002,PFE,6.0,4,2023-08-17,2023-02-14,Yasmine Sabri,13.35,TERMINE
STG01424,STU01623,ENT0004,PFE,6.0,4,2023-08-17,2023-02-14,Yasmine Berrada,16.18,TERMINE
STG01425,STU01624,ENT0008,PFE,6.0,4,2023-08-17,2023-02-14,Fatima El Amrani,16.06,TERMINE
STG01426,STU01625,ENT0020,PFE,6.0,4,2023-08-17,2023-02-14,Ahmed Mansouri,11.47,TERMINE
STG01427,STU01627,ENT0017,PFE,6.0,4,2023-08-17,2023-02-14,Amina Benjelloun,15.96,EN_COURS
STG01428,STU01628,ENT0001,PFE,6.0,4,2023-08-17,2023-02-14,Ahmed Sabri,13.0,TERMINE
STG01429,STU01629,ENT0014,PFE,6.0,4,2023-08-17,2023-02-14,Mehdi Rami,12.54,TERMINE
STG01430,STU01630,ENT0011,PFE,6.0,4,2023-08-17,2023-02-14,Karim Benali,16.13,TERMINE
STG01431,STU01632,ENT0012,PFE,6.0,4,2023-08-17,2023-02-14,Ahmed Mansouri,13.76,EN_COURS
STG01432,STU01633,ENT0017,PFE,6.0,4,2023-08-17,2023-02-14,Khadija Fassi,12.92,TERMINE
STG01433,STU01634,ENT0013,PFE,6.0,4,2023-08-17,2023-02-14,Salma Naciri,13.36,TERMINE
STG01434,STU01635,ENT0011,PFE,6.0,4,2023-08-17,2023-02-14,Amina Benali,15.21,TERMINE
STG01435,STU01636,ENT0001,PFE,6.0,4,2023-08-17,2023-02-14,Fatima Fassi,12.16,EN_COURS
STG01436,STU01637,ENT0007,PFE,6.0,4,2023-08-17,2023-02-14,Omar Idrissi,15.98,TERMINE
STG01437,STU01638,ENT0007,PFE,6.0,4,2023-08-17,2023-02-14,Khadija Mansouri,11.47,EN_COURS
STG01438,STU01639,ENT0005,PFE,6.0,4,2023-08-17,2023-02-14,Omar Fassi,11.25,TERMINE
STG01439,STU01640,ENT0013,PFE,6.0,4,2023-08-17,2023-02-14,Mehdi Chakir,17.72,TERMINE
STG01440,STU01641,ENT0009,PFE,6.0,4,2023-08-17,2023-02-14,Hassan Fassi,16.95,EN_COURS
STG01441,STU01642,ENT0002,PFE,6.0,4,2023-08-17,2023-02-14,Hassan Idrissi,15.02,TERMINE
STG01442,STU01643,ENT0014,PFE,6.0,4,2023-08-17,2023-02-14,Mohamed Berrada,11.95,TERMINE
STG01443,STU01644,ENT0016,PFE,6.0,4,2023-08-17,2023-02-14,Salma Naciri,16.79,TERMINE
STG01444,STU01646,ENT0004,PFE,6.0,4,2023-08-17,2023-02-14,Yasmine Chakir,13.92,TERMINE
STG01445,STU01647,ENT0002,PFE,6.0,4,2023-08-17,2023-02-14,Aisha Berrada,13.11,TERMINE
STG01446,STU01648,ENT0004,PFE,6.0,4,2023-08-17,2023-02-14,Nour El Amrani,17.66,TERMINE
STG01447,STU01649,ENT0018,PFE,6.0,4,2023-08-17,2023-02-14,Salma Benjelloun,15.04,TERMINE
STG01448,STU01650,ENT0019,PFE,6.0,4,2023-08-17,2023-02-14,Khadija Mansouri,16.02,TERMINE
STG01449,STU01651,ENT0013,PFE,6.0,4,2023-08-17,2023-02-14,Omar Benali,12.28,TERMINE
STG01450,STU01652,ENT0011,PFE,6.0,4,2023-08-17,2023-02-14,Ahmed Sabri,13.28,TERMINE
STG01451,STU01653,ENT0014,PFE,6.0,4,2023-08-17,2023-02-14,Fatima Benjelloun,11.06,TERMINE
STG01452,STU01654,ENT0011,PFE,6.0,4,2023-08-17,2023-02-14,Omar Benjelloun,14.71,TERMINE
STG01453,STU01655,ENT0001,PFE,6.0,4,2023-08-17,2023-02-14,Ahmed Tazi,13.29,TERMINE
STG01454,STU01656,ENT0019,PFE,6.0,4,2023-08-17,2023-02-14,Fatima Sabri,13.76,TERMINE
STG01455,STU01657,ENT0001,PFE,6.0,4,2023-08-17,2023-02-14,Fatima Mansouri,15.52,TERMINE
STG01456,STU01658,ENT0006,PFE,6.0,4,2023-08-17,2023-02-14,Youssef Tazi,11.05,TERMINE
STG01457,STU01659,ENT0005,PFE,6.0,4,2023-08-17,2023-02-14,Karim Mansouri,15.36,TERMINE
STG01458,STU01660,ENT0008,PFE,6.0,4,2023-08-17,2023-02-14,Salma Berrada,15.57,EN_COURS
STG01459,STU01661,ENT0006,PFE,6.0,4,2023-08-17,2023-02-14,Salma Fassi,15.26,EN_COURS
STG01460,STU01662,ENT0014,PFE,6.0,4,2023-08-17,2023-02-14,Ahmed Benali,17.1,TERMINE
STG01461,STU01663,ENT0014,PFE,6.0,4,2023-08-17,2023-02-14,Amina Sabri,14.41,EN_COURS
STG01462,STU01664,ENT0019,PFE,6.0,4,2023-08-17,2023-02-14,Nour El Amrani,11.42,EN_COURS
STG01463,STU01665,ENT0018,PFE,6.0,4,2023-08-17,2023-02-14,Khadija Benali,17.99,TERMINE
STG01464,STU01666,ENT0015,PFE,6.0,4,2023-08-17,2023-02-14,Ali Benali,12.25,EN_COURS
STG01465,STU01667,ENT0018,PFE,6.0,4,2023-08-17,2023-02-14,Karim Tazi,14.29,EN_COURS
STG01466,STU01668,ENT0020,PFE,6.0,4,2023-08-17,2023-02-14,Yasmine Alami,12.46,EN_COURS
STG01467,STU01669,ENT0016,PFE,6.0,4,2023-08-17,2023-02-14,Omar Tazi,11.74,TERMINE
STG01468,STU01670,ENT0020,PFE,6.0,4,2023-08-17,2023-02-14,Aisha Benali,13.92,TERMINE
STG01469,STU01671,ENT0014,PFE,6.0,4,2023-08-17,2023-02-14,Ali Tazi,13.27,TERMINE
STG01470,STU01672,ENT0002,PFE,6.0,4,2023-08-17,2023-02-14,Nour Idrissi,15.02,TERMINE
STG01471,STU01673,ENT0020,PFE,6.0,4,2023-08-17,2023-02-14,Khadija Chakir,13.76,TERMINE
STG01472,STU01675,ENT0009,PFE,6.0,4,2023-08-17,2023-02-14,Amina Tazi,14.18,TERMINE
STG01473,STU01676,ENT0014,PFE,6.0,4,2023-08-17,2023-02-14,Karim Berrada,16.6,EN_COURS
STG01474,STU01677,ENT0017,PFE,6.0,4,2023-08-17,2023-02-14,Youssef Benjelloun,13.26,TERMINE
STG01475,STU01678,ENT0005,PFE,6.0,4,2023-08-17,2023-02-14,Amina Benali,16.22,TERMINE
STG01476,STU01680,ENT0013,PFE,6.0,4,2023-08-17,2023-02-14,Salma Benali,12.47,TERMINE
